transaction_id,timestamp,amount,currency,channel_id,channel_description,payment_method,settlement_date,actual_settlement_date,reconciliation_status,processing_fee,reference_number,settlement_delay_days,is_anomaly,anomaly_type,anomaly_reason,hour,day_of_week,is_weekend,is_business_hours,channel_avg_amount,channel_std_amount,amount_deviation
TXN_F5ECB0BF,2024-03-02 15:24:00,169.39,USD,CHANNEL_002,Mobile App,CARD,2024-03-03,2024-03-03,UNMATCHED,3.86,REF_478638,0,False,,,15,5,True,True,289.71385321100917,220.87662228085722,0.5447559455070375
TXN_1A93B216,2024-03-02 16:48:00,188.58,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-05,2024-03-05,MATCHED,2.91,REF_532961,0,False,,,16,5,True,True,385.4075653356448,1550.0644555145593,0.12698024565069194
TXN_36DCCF5B,2024-03-03 01:08:00,167.14,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-06,2024-03-11,MATCHED,2.12,REF_274421,5,False,,,1,6,True,False,385.4075653356448,1550.0644555145593,0.14081192853569996
TXN_A984DC1F,2024-03-03 01:43:00,421.33,GBP,CHANNEL_006,FLY,AMOP,2024-03-06,2024-03-06,MATCHED,7.46,REF_641975,0,False,,,1,6,True,False,371.08757800219786,994.9815597278657,0.05049583231627305
TXN_1ACF17F2,2024-03-03 01:48:00,136.57,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-05,2024-03-05,MATCHED,3.7,REF_155846,0,False,,,1,6,True,False,385.4075653356448,1550.0644555145593,0.16053368906716894
TXN_8AEFC140,2024-03-03 04:48:00,804.26,GBP,CHANNEL_009,ANDC,AMOP,2024-03-05,2024-03-05,MATCHED,10.26,REF_581037,0,False,,,4,6,True,False,585.2624009644618,1888.243275053581,0.1159795466658415
TXN_71D4C36F,2024-03-03 14:35:00,671.28,GBP,CHANNEL_003,Staff Travel,AMOP,2024-03-06,2024-03-06,MATCHED,19.09,REF_173201,0,False,,,14,6,True,True,495.366892976174,1638.3171994323789,0.10737426615845448
TXN_334A040A,2024-03-03 15:35:00,333.81,USD,CHANNEL_006,FLY,AMOP,2024-03-06,2024-03-06,MATCHED,9.79,REF_868367,0,False,,,15,6,True,True,371.08757800219786,994.9815597278657,0.037465596862311226
TXN_DCD264E0,2024-03-03 19:05:00,184.85,USD,CHANNEL_001,Airlines.com,CARD,2024-03-04,2024-03-04,MATCHED,3.69,REF_139748,0,False,,,19,6,True,False,529.5399166114732,1898.670997744395,0.18154273016281489
TXN_B4A6F270,2024-03-03 23:02:00,215.55,GBP,CHANNEL_007,Airlines Holidays,AMOP,2024-03-04,2024-03-04,UNMATCHED,4.48,REF_345536,0,False,,,23,6,True,False,289.37843749999996,201.46105413533996,0.3664650610355815
TXN_8B1D681C,2024-03-04 04:45:00,224.8,EUR,CHANNEL_006,FLY,CARD,2024-03-05,2024-03-05,MATCHED,4.01,REF_534346,0,False,,,4,0,False,False,371.08757800219786,994.9815597278657,0.1470254162722458
TXN_37DFBC07,2024-03-04 09:18:00,600.17,EUR,CHANNEL_010,PBL,AMOP,2024-03-06,2024-03-06,UNMATCHED,8.42,REF_517589,0,False,,,9,0,False,True,385.4075653356448,1550.0644555145593,0.13855064794261257
TXN_39F237F3,2024-03-04 11:28:00,120.22,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-07,2024-03-07,MATCHED,3.29,REF_769068,0,False,,,11,0,False,True,385.4075653356448,1550.0644555145593,0.17108163753591338
TXN_CE355699,2024-03-04 13:58:00,390.63,GBP,CHANNEL_006,FLY,AMOP,2024-03-05,2024-03-05,MATCHED,8.37,REF_288056,0,False,,,13,0,False,True,371.08757800219786,994.9815597278657,0.019640989128629806
TXN_5FB11509,2024-03-04 16:21:00,662.16,USD,CHANNEL_010,PBL,AMOP,2024-03-05,2024-03-05,MATCHED,12.75,REF_578472,0,False,,,16,0,False,True,385.4075653356448,1550.0644555145593,0.1785425332990327
TXN_6067E193,2024-03-04 20:17:00,485.11,EUR,CHANNEL_009,ANDC,AMOP,2024-03-06,2024-03-06,MATCHED,7.17,REF_384913,0,False,,,20,0,False,False,585.2624009644618,1888.243275053581,0.05303998816657766
TXN_9B139150,2024-03-04 21:15:00,114.78,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-03-05,2024-03-05,UNMATCHED,1.28,REF_507290,0,False,,,21,0,False,False,241.44414893617022,171.1966887643904,0.7398749932044064
TXN_7A1F5208,2024-03-05 00:05:00,163.83,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-03-06,2024-03-06,MATCHED,3.56,REF_382602,0,False,,,0,1,False,False,413.8197789891696,956.7559280432754,0.2612889783713597
TXN_7355F505,2024-03-05 01:41:00,625.67,EUR,CHANNEL_008,Contact Center,AMOP,2024-03-08,2024-03-08,MATCHED,17.95,REF_398910,0,False,,,1,1,False,False,306.0762376237624,215.62196186312508,1.4821948544328378
TXN_94FC2047,2024-03-05 05:07:00,126.25,GBP,CHANNEL_001,Airlines.com,CARD,2024-03-06,2024-03-06,MATCHED,2.17,REF_378258,0,False,,,5,1,False,False,529.5399166114732,1898.670997744395,0.2124064238041126
TXN_862164A6,2024-03-05 06:07:00,156.65,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-03-08,2024-03-08,MATCHED,4.24,REF_404771,0,False,,,6,1,False,False,495.366892976174,1638.3171994323789,0.20674683333210922
TXN_709F86C0,2024-03-05 17:55:00,122.78,EUR,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-03-08,2024-03-08,MATCHED,1.51,REF_456699,0,False,,,17,1,False,True,529.5399166114732,1898.670997744395,0.21423401794976624
TXN_E4397B69,2024-03-06 00:47:00,136.04,GBP,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-03-09,2024-03-09,MATCHED,3.84,REF_947082,0,False,,,0,2,False,False,289.71385321100917,220.87662228085722,0.6957452156960464
TXN_9CF558F0,2024-03-06 07:38:00,88.52,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-07,2024-03-07,MATCHED,0.91,REF_516983,0,False,,,7,2,False,False,385.4075653356448,1550.0644555145593,0.19153240001048216
TXN_9FED6136,2024-03-06 21:30:00,108.16,GBP,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-03-09,2024-03-09,MATCHED,3.08,REF_825388,0,False,,,21,2,False,False,289.71385321100917,220.87662228085722,0.8219695291254187
TXN_88C8A9F8,2024-03-07 05:33:00,178.49,EUR,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-03-10,2024-03-10,MATCHED,4.06,REF_189913,0,False,,,5,3,False,False,289.37843749999996,201.46105413533996,0.5504212115633326
TXN_8757FCB9,2024-03-07 08:42:00,233.06,EUR,CHANNEL_009,ANDC,CARD,2024-03-10,2024-03-10,MATCHED,6.3,REF_188006,0,False,,,8,3,False,False,585.2624009644618,1888.243275053581,0.1865238476511813
TXN_3199B4D3,2024-03-07 17:59:00,120.38,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-08,2024-03-08,MATCHED,2.21,REF_697467,0,False,,,17,3,False,True,385.4075653356448,1550.0644555145593,0.17097841602184619
TXN_781A90AE,2024-03-07 18:18:00,184.08,USD,CHANNEL_008,Contact Center,CARD,2024-03-10,2024-03-10,MATCHED,2.04,REF_174675,0,False,,,18,3,False,False,306.0762376237624,215.62196186312508,0.5657876246446756
TXN_A1053C46,2024-03-08 03:01:00,679.01,EUR,CHANNEL_003,Staff Travel,AMOP,2024-03-09,2024-03-09,MATCHED,17.48,REF_578364,0,False,,,3,4,False,False,495.366892976174,1638.3171994323789,0.11209252218523501
TXN_863AB390,2024-03-08 04:10:00,601.45,GBP,CHANNEL_010,PBL,AMOP,2024-03-11,2024-03-11,MATCHED,9.99,REF_438302,0,False,,,4,4,False,False,385.4075653356448,1550.0644555145593,0.13937642005515044
TXN_BD8E4328,2024-03-08 10:58:00,201.5,GBP,CHANNEL_003,Staff Travel,CARD,2024-03-11,2024-03-11,MATCHED,2.33,REF_554871,0,False,,,10,4,False,True,495.366892976174,1638.3171994323789,0.17937118225822743
TXN_82F6EE1D,2024-03-08 12:08:00,462.87,USD,CHANNEL_005,NDC,AMOP,2024-03-09,2024-03-14,UNMATCHED,13.23,REF_204837,5,False,,,12,4,False,True,241.44414893617022,171.1966887643904,1.293400314351683
TXN_EC673F23,2024-03-08 23:37:00,223.28,USD,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-03-09,2024-03-09,MATCHED,3.85,REF_149405,0,False,,,23,4,False,False,289.37843749999996,201.46105413533996,0.3280953620722919
TXN_3B7CE59F,2024-03-09 10:19:00,144.65,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-12,2024-03-12,MATCHED,1.48,REF_800224,0,False,,,10,5,True,True,385.4075653356448,1550.0644555145593,0.15532100260677412
TXN_E47EC732,2024-03-09 18:03:00,118.76,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-03-12,2024-03-12,MATCHED,1.42,REF_893202,0,False,,,18,5,True,False,495.366892976174,1638.3171994323789,0.22987422283465953
TXN_DF4BE98B,2024-03-09 23:05:00,9940.362644215393,GBP,CHANNEL_006,FLY,AMOP,2024-03-11,2024-03-11,MATCHED,248.50906610538482,REF_504452,0,True,high_amount,Unusually high transaction amount detected.,23,5,True,False,371.08757800219786,994.9815597278657,9.617540116854485
TXN_23389BB1,2024-03-09 23:56:00,103.87,USD,CHANNEL_002,Mobile App,CARD,2024-03-11,2024-03-11,MATCHED,2.72,REF_704663,0,False,,,23,5,True,False,289.71385321100917,220.87662228085722,0.8413921368948594
TXN_EE659F92,2024-03-10 06:21:00,241.3,EUR,CHANNEL_003,Staff Travel,CARD,2024-03-12,2024-03-12,MATCHED,5.16,REF_580854,0,False,,,6,6,True,False,495.366892976174,1638.3171994323789,0.15507796235319968
TXN_3EF6ACCB,2024-03-10 09:16:00,176.1,EUR,CHANNEL_004,New .com,CARD,2024-03-11,2024-03-11,UNMATCHED,2.44,REF_823688,0,False,,,9,6,True,True,413.8197789891696,956.7559280432754,0.24846439099190742
TXN_E58B3267,2024-03-10 13:05:00,260.53,USD,CHANNEL_008,Contact Center,CARD,2024-03-12,2024-03-12,MATCHED,4.96,REF_217683,0,False,,,13,6,True,True,306.0762376237624,215.62196186312508,0.2112319043487544
TXN_12B9E6AA,2024-03-10 22:39:00,82.64,GBP,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-03-11,2024-03-11,MATCHED,2.13,REF_157474,0,False,,,22,6,True,False,585.2624009644618,1888.243275053581,0.26618519319243933
TXN_7A8F1DC3,2024-03-11 07:38:00,628.17,USD,CHANNEL_004,New .com,AMOP,2024-03-13,2024-03-13,MATCHED,13.5,REF_685766,0,False,,,7,0,False,False,413.8197789891696,956.7559280432754,0.2240385606485994
TXN_0347A152,2024-03-11 08:41:00,204.04,GBP,CHANNEL_005,NDC,CARD,2024-03-12,2024-03-12,MATCHED,4.15,REF_941339,0,False,,,8,0,False,False,241.44414893617022,171.1966887643904,0.21848640418301388
TXN_89886724,2024-03-11 12:09:00,107.08,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-12,2024-03-12,MATCHED,2.56,REF_824056,0,False,,,12,0,False,True,385.4075653356448,1550.0644555145593,0.17955870437868418
TXN_2E804CF3,2024-03-11 13:19:00,168.56,USD,CHANNEL_008,Contact Center,CARD,2024-03-12,2024-03-12,MATCHED,2.53,REF_746624,0,False,,,13,0,False,True,306.0762376237624,215.62196186312508,0.6377654503999758
TXN_2ACDB898,2024-03-11 13:21:00,250.85,GBP,CHANNEL_009,ANDC,AMOP,2024-03-13,2024-03-13,MATCHED,3.93,REF_791998,0,False,,,13,0,False,True,585.2624009644618,1888.243275053581,0.17710239214540427
TXN_9E3780CC,2024-03-11 15:04:00,165.44,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-14,2024-03-14,MATCHED,3.58,REF_819231,0,False,,,15,0,False,True,385.4075653356448,1550.0644555145593,0.1419086571226642
TXN_D65BD2E6,2024-03-11 20:34:00,201.63,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-03-14,2024-03-14,MATCHED,4.83,REF_531256,0,False,,,20,0,False,False,241.44414893617022,171.1966887643904,0.23256377926190203
TXN_564723CF,2024-03-12 14:33:00,53.8,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-03-14,2024-03-14,MATCHED,0.63,REF_801200,0,False,,,14,1,False,True,289.71385321100917,220.87662228085722,1.0680797758263039
TXN_CD6D4D08,2024-03-12 19:40:00,218.21,GBP,CHANNEL_009,ANDC,CARD,2024-03-13,2024-03-13,MATCHED,2.99,REF_995304,0,False,,,19,1,False,False,585.2624009644618,1888.243275053581,0.19438830039209126
TXN_1F71DC87,2024-03-12 23:23:00,298.05,USD,CHANNEL_007,Airlines Holidays,AMOP,2024-03-14,2024-03-14,MATCHED,6.63,REF_272998,0,False,,,23,1,False,False,289.37843749999996,201.46105413533996,0.04304336903833811
TXN_026A85D5,2024-03-13 06:14:00,97.98,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-03-14,2024-03-14,MATCHED,1.12,REF_442645,0,False,,,6,2,False,False,241.44414893617022,171.1966887643904,0.8380077323435436
TXN_CFE6FE8C,2024-03-13 08:50:00,555.8,USD,CHANNEL_002,Mobile App,AMOP,2024-03-15,2024-03-15,MATCHED,11.19,REF_449472,0,False,,,8,2,False,False,289.71385321100917,220.87662228085722,1.2046822522061529
TXN_B14E511B,2024-03-13 09:44:00,117.93,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-03-14,2024-03-14,MATCHED,2.11,REF_944178,0,False,,,9,2,False,True,413.8197789891696,956.7559280432754,0.3092635961966949
TXN_74B0587A,2024-03-13 12:29:00,89.07,USD,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-03-15,2024-03-15,MATCHED,1.44,REF_203398,0,False,,,12,2,False,True,585.2624009644618,1888.243275053581,0.26277991163526415
TXN_AFA1C338,2024-03-14 17:56:00,536.97,USD,CHANNEL_006,FLY,AMOP,2024-03-16,2024-03-16,MATCHED,9.48,REF_280564,0,False,,,17,3,False,True,371.08757800219786,994.9815597278657,0.16671909180223615
TXN_67E65ACF,2024-03-14 20:10:00,91.5,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-03-15,2024-03-15,MATCHED,1.35,REF_357516,0,False,,,20,3,False,False,241.44414893617022,171.1966887643904,0.8758589317257824
TXN_C46B00A5,2024-03-15 02:30:00,702.87,USD,CHANNEL_002,Mobile App,AMOP,2024-03-18,2024-03-18,MATCHED,13.65,REF_506351,0,False,,,2,4,False,False,289.71385321100917,220.87662228085722,1.8705290877892873
TXN_8603D978,2024-03-15 08:15:00,512.34,GBP,CHANNEL_010,PBL,AMOP,2024-03-18,2024-03-18,MATCHED,8.91,REF_591658,0,False,,,8,4,False,False,385.4075653356448,1550.0644555145593,0.08188848806433585
TXN_4EFA9C72,2024-03-15 14:39:00,112.53,EUR,CHANNEL_006,FLY,DIGITAL_WALLET,2024-03-16,2024-03-16,MATCHED,2.95,REF_191549,0,False,,,14,4,False,True,371.08757800219786,994.9815597278657,0.2598616783138324
TXN_30CD5996,2024-03-16 02:24:00,426.08,GBP,CHANNEL_002,Mobile App,AMOP,2024-03-19,2024-03-19,MATCHED,7.18,REF_897477,0,False,,,2,5,True,False,289.71385321100917,220.87662228085722,0.617386056436491
TXN_2C3F995E,2024-03-16 03:30:00,163.58,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-03-19,2024-03-19,MATCHED,4.01,REF_812730,0,False,,,3,5,True,False,495.366892976174,1638.3171994323789,0.20251688323306793
TXN_A103CD66,2024-03-16 07:31:00,170.35,EUR,CHANNEL_008,Contact Center,CARD,2024-03-19,2024-03-19,MATCHED,2.67,REF_837114,0,False,,,7,5,True,False,306.0762376237624,215.62196186312508,0.6294638841562911
TXN_1BA001BE,2024-03-16 07:45:00,180.38,USD,CHANNEL_002,Mobile App,CARD,2024-03-19,2024-03-19,MATCHED,2.36,REF_508548,0,False,,,7,5,True,False,289.71385321100917,220.87662228085722,0.49499966126784095
TXN_15C5FB1D,2024-03-16 08:29:00,135.91,GBP,CHANNEL_001,Airlines.com,CARD,2024-03-18,2024-03-18,MATCHED,3.74,REF_546688,0,False,,,8,5,True,False,529.5399166114732,1898.670997744395,0.20731865451102496
TXN_681D8453,2024-03-16 11:39:00,248.24,GBP,CHANNEL_004,New .com,CARD,2024-03-18,2024-03-18,MATCHED,4.86,REF_536045,0,False,,,11,5,True,True,413.8197789891696,956.7559280432754,0.17306376071043292
TXN_B859A025,2024-03-16 22:18:00,111.36,USD,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-03-19,2024-03-19,MATCHED,1.72,REF_151426,0,False,,,22,5,True,False,529.5399166114732,1898.670997744395,0.22024875142047645
TXN_BB00ED38,2024-03-17 08:03:00,234.36,EUR,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-03-20,2024-03-20,MATCHED,6.62,REF_149161,0,False,,,8,6,True,False,585.2624009644618,1888.243275053581,0.18583537704086595
TXN_ED89941E,2024-03-17 18:21:00,14443.523034379807,EUR,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-03-20,2024-03-20,MATCHED,361.0880758594952,REF_486251,0,True,high_amount,Unusually high transaction amount detected.,18,6,True,False,585.2624009644618,1888.243275053581,7.339234735535918
TXN_1593DB67,2024-03-17 18:50:00,621.83,EUR,CHANNEL_005,NDC,AMOP,2024-03-19,2024-03-19,MATCHED,18.44,REF_741194,0,False,,,18,6,True,False,241.44414893617022,171.1966887643904,2.2219229461110444
TXN_34778AB7,2024-03-18 00:47:00,172.23,GBP,CHANNEL_002,Mobile App,CARD,2024-03-19,2024-03-19,MATCHED,4.67,REF_320034,0,False,,,0,0,False,False,289.71385321100917,220.87662228085722,0.5318980886153798
TXN_11416DE2,2024-03-18 02:08:00,253.13,GBP,CHANNEL_003,Staff Travel,CARD,2024-03-19,2024-03-19,MATCHED,3.1,REF_128117,0,False,,,2,0,False,False,495.366892976174,1638.3171994323789,0.1478571384467555
TXN_023C43BC,2024-03-18 09:31:00,192.37,GBP,CHANNEL_001,Airlines.com,CARD,2024-03-20,2024-03-23,MATCHED,4.94,REF_326053,3,False,,,9,0,False,True,529.5399166114732,1898.670997744395,0.17758206504024565
TXN_5726F8BC,2024-03-18 14:09:00,590.47,GBP,CHANNEL_008,Contact Center,AMOP,2024-03-19,2024-03-19,MATCHED,7.28,REF_608608,0,False,,,14,0,False,True,306.0762376237624,215.62196186312508,1.3189461774620541
TXN_25B06A71,2024-03-18 15:35:00,179.32,GBP,CHANNEL_008,Contact Center,CARD,2024-03-19,2024-03-19,UNMATCHED,4.63,REF_974767,0,False,,,15,0,False,True,306.0762376237624,215.62196186312508,0.5878632980077704
TXN_BAFD5298,2024-03-18 23:27:00,193.56,EUR,CHANNEL_009,ANDC,CARD,2024-03-20,2024-03-20,MATCHED,2.17,REF_229827,0,False,,,23,0,False,False,585.2624009644618,1888.243275053581,0.2074427623492247
TXN_3F963EA8,2024-03-18 23:50:00,480.22,GBP,CHANNEL_010,PBL,AMOP,2024-03-21,2024-04-11,UNMATCHED,10.85,REF_405925,10,True,settlement_delay,Excessive settlement delay detected.,23,0,False,False,385.4075653356448,1550.0644555145593,0.06116676911534063
TXN_35FEA033,2024-03-19 11:57:00,664.38,GBP,CHANNEL_001,Airlines.com,AMOP,2024-03-22,2024-03-22,MATCHED,15.71,REF_526117,0,True,duplicate,Duplicate transaction detected.,11,1,False,True,529.5399166114732,1898.670997744395,0.07101814034591333
TXN_38650689,2024-03-19 11:57:00,664.38,GBP,CHANNEL_001,Airlines.com,AMOP,2024-03-22,2024-03-22,MATCHED,15.71,REF_526117,0,True,duplicate,Duplicate transaction detected.,11,1,False,True,529.5399166114732,1898.670997744395,0.07101814034591333
TXN_332940ED,2024-03-19 13:43:00,149.03,EUR,CHANNEL_003,Staff Travel,CARD,2024-03-20,2024-03-21,MATCHED,4.35,REF_203540,1,False,,,13,1,False,True,495.366892976174,1638.3171994323789,0.2113979472938256
TXN_0FFEAD4B,2024-03-19 14:03:00,120.38,GBP,CHANNEL_010,PBL,CARD,2024-03-20,2024-03-20,MATCHED,3.06,REF_350127,0,False,,,14,1,False,True,385.4075653356448,1550.0644555145593,0.17097841602184619
TXN_9896D066,2024-03-19 22:45:00,624.13,USD,CHANNEL_005,NDC,AMOP,2024-03-21,2024-03-21,MATCHED,16.87,REF_810091,0,False,,,22,1,False,False,241.44414893617022,171.1966887643904,2.23535778539795
TXN_82619FA4,2024-03-19 23:00:00,122.56,USD,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-03-21,2024-03-21,MATCHED,2.06,REF_899897,0,False,,,23,1,False,False,306.0762376237624,215.62196186312508,0.8511017896231594
TXN_551C7F8D,2024-03-20 01:37:00,149.06,USD,CHANNEL_009,ANDC,CARD,2024-03-22,2024-03-22,MATCHED,4.41,REF_935259,0,True,duplicate,Duplicate transaction detected.,1,2,False,False,585.2624009644618,1888.243275053581,0.23100964093309642
TXN_152C3EE7,2024-03-20 01:37:00,149.06,USD,CHANNEL_009,ANDC,CARD,2024-03-22,2024-03-22,MATCHED,4.41,REF_935259,0,True,duplicate,Duplicate transaction detected.,1,2,False,False,585.2624009644618,1888.243275053581,0.23100964093309642
TXN_448CF9B1,2024-03-20 11:30:00,174.7,GBP,CHANNEL_009,ANDC,CARD,2024-03-22,2024-03-22,MATCHED,3.29,REF_111068,0,False,,,11,2,False,True,585.2624009644618,1888.243275053581,0.217430882126569
TXN_76754C63,2024-03-20 12:45:00,108.01,USD,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-03-23,2024-03-23,UNMATCHED,2.74,REF_773540,0,False,,,12,2,False,True,306.0762376237624,215.62196186312508,0.9185810012687534
TXN_913D6D80,2024-03-20 14:31:00,854.45,USD,CHANNEL_009,ANDC,AMOP,2024-03-21,2024-03-21,MATCHED,19.6,REF_130557,0,False,,,14,2,False,True,585.2624009644618,1888.243275053581,0.14255980815178582
TXN_DDAA861F,2024-03-20 18:43:00,513.71,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-03-23,2024-03-23,MATCHED,7.17,REF_206851,0,False,,,18,2,False,False,289.37843749999996,201.46105413533996,1.1135232239442958
TXN_5AFABAC2,2024-03-21 00:24:00,501.28,GBP,CHANNEL_004,New .com,AMOP,2024-03-23,2024-03-23,MATCHED,5.67,REF_170601,0,False,,,0,3,False,False,413.8197789891696,956.7559280432754,0.09141330452971536
TXN_125ADA14,2024-03-21 00:45:00,147.53,EUR,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-03-22,2024-03-22,MATCHED,3.61,REF_454733,0,False,,,0,3,False,False,585.2624009644618,1888.243275053581,0.2318199178821599
TXN_2312B31A,2024-03-21 01:03:00,686.26,EUR,CHANNEL_010,PBL,AMOP,2024-03-24,2024-03-24,UNMATCHED,19.48,REF_184002,0,False,,,1,3,False,False,385.4075653356448,1550.0644555145593,0.1940902738554083
TXN_4C048949,2024-03-21 03:31:00,122.23,USD,CHANNEL_001,Airlines.com,CARD,2024-03-24,2024-03-24,MATCHED,2.23,REF_930244,0,False,,,3,3,False,False,529.5399166114732,1898.670997744395,0.21452369425527326
TXN_50FB4859,2024-03-21 04:15:00,142.1,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-03-24,2024-03-24,MATCHED,2.13,REF_916808,0,False,,,4,3,False,False,241.44414893617022,171.1966887643904,0.580292467413857
TXN_2DF38017,2024-03-21 06:27:00,143.57,USD,CHANNEL_007,Airlines Holidays,CARD,2024-03-24,2024-03-26,MATCHED,2.73,REF_234580,2,False,,,6,3,False,False,289.37843749999996,201.46105413533996,0.7237549616018936
TXN_7332C326,2024-03-21 06:41:00,217.54,EUR,CHANNEL_008,Contact Center,AMOP,2024-03-23,2024-03-23,MATCHED,4.17,REF_665158,0,False,,,6,3,False,False,306.0762376237624,215.62196186312508,0.41060862659233394
TXN_0A81F7C0,2024-03-21 07:23:00,752.38,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-03-23,2024-03-23,MATCHED,8.39,REF_103234,0,False,,,7,3,False,False,289.37843749999996,201.46105413533996,2.2982187028017793
TXN_92C79CB5,2024-03-21 11:00:00,104.69,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-03-24,2024-03-24,MATCHED,2.97,REF_670871,0,False,,,11,3,False,True,241.44414893617022,171.1966887643904,0.7988130490326145
TXN_8810E955,2024-03-21 12:39:00,72.54,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-24,2024-03-24,MATCHED,1.49,REF_573546,0,True,duplicate,Duplicate transaction detected.,12,3,False,True,385.4075653356448,1550.0644555145593,0.20184164872794613
TXN_81488A79,2024-03-21 12:39:00,72.54,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-03-24,2024-03-24,MATCHED,1.49,REF_573546,0,True,duplicate,Duplicate transaction detected.,12,3,False,True,385.4075653356448,1550.0644555145593,0.20184164872794613
TXN_1FC4F69C,2024-03-21 13:38:00,195.77,USD,CHANNEL_009,ANDC,CARD,2024-03-22,2024-03-22,MATCHED,5.48,REF_101773,0,False,,,13,3,False,True,585.2624009644618,1888.243275053581,0.20627236231168863
TXN_9AEAD95A,2024-03-21 19:19:00,593.75,USD,CHANNEL_002,Mobile App,AMOP,2024-03-22,2024-03-22,MATCHED,13.91,REF_983687,0,False,,,19,3,False,False,289.71385321100917,220.87662228085722,1.3764976286281285
TXN_D935E136,2024-03-21 23:31:00,180.96,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-03-23,2024-03-23,MATCHED,4.11,REF_341026,0,False,,,23,3,False,False,495.366892976174,1638.3171994323789,0.1919084369529327
TXN_DD4D6E15,2024-03-22 02:35:00,201.13,GBP,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-03-23,2024-03-23,MATCHED,2.75,REF_534152,0,False,,,2,4,False,False,585.2624009644618,1888.243275053581,0.2034337450260807
TXN_65EDC5FF,2024-03-22 03:53:00,198.76,GBP,CHANNEL_006,FLY,CARD,2024-03-24,2024-03-24,MATCHED,2.14,REF_839808,0,False,,,3,4,False,False,371.08757800219786,994.9815597278657,0.17319675557538036
TXN_C9E8CE37,2024-03-22 04:24:00,240.98,USD,CHANNEL_010,PBL,AMOP,2024-03-23,2024-03-23,UNMATCHED,5.04,REF_907788,0,False,,,4,4,False,False,385.4075653356448,1550.0644555145593,0.09317519979367608
