transaction_id,message_type,timestamp,settlement_date,merchant_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,settlement_accuracy,is_anomaly,anomaly_type
TXN_20250630_003194,DART_312,2025-06-30 20:00:16.946142,2025-06-30,BA_ECOM_002,VISA,GBP,31.98,0.48,0.13,0.16,31.21,BATCH_20250630_20,COMPLETED,1695,AUTH_136855,REF_1533474,20,0,0.02407754846779237,1.0,False,
TXN_20250626_003195,DART_312,2025-06-26 07:52:16.946152,2025-06-26,BA_PARTNER_002,MASTERCARD,USD,10.0,0.14,0.04,0.05,9.77,BATCH_20250626_04,COMPLETED,1929,AUTH_941574,REF_7947521,7,3,0.023000000000000003,1.0,False,
TXN_20250622_003196,DART_312,2025-06-22 14:37:16.946163,2025-06-22,BA_CALLCENTER_001,AMEX,GBP,128.41,3.21,0.77,0.64,125.04780469153786,BATCH_20250622_12,COMPLETED,938,AUTH_670112,REF_1523067,14,6,0.035978506346857723,1.0,True,settlement_error
TXN_20250715_003197,DART_312,2025-07-15 08:12:16.946174,2025-07-15,BA_KIOSK_001,AMEX,GBP,10.0,0.25,0.06,0.05,9.64,BATCH_20250715_08,COMPLETED,222,AUTH_200432,REF_9303594,8,1,0.036,1.0000000000000002,False,
TXN_20250708_003198,DART_312,2025-07-08 14:20:16.946184,2025-07-08,BA_PARTNER_002,VISA,GBP,34.93,0.52,0.14,0.17,34.1,BATCH_20250708_12,COMPLETED,1735,AUTH_583807,REF_4627030,14,1,0.02376180933295162,1.0000000000000002,False,
TXN_20250626_003199,DART_312,2025-06-26 04:36:16.946195,2025-06-26,BA_ECOM_002,VISA,EUR,229.82,3.45,0.92,1.15,224.3,BATCH_20250626_04,COMPLETED,1024,AUTH_280003,REF_3688510,4,3,0.024018797319641457,1.0,False,
TXN_20250713_003200,DART_312,2025-07-13 15:28:16.946210,2025-07-13,BA_CALLCENTER_001,DISCOVER,EUR,68.18,1.09,0.27,0.34,66.48,BATCH_20250713_12,COMPLETED,184,AUTH_879348,REF_9544906,15,6,0.024933998239953067,1.0,False,
TXN_20250630_003201,DART_312,2025-06-30 16:00:16.946222,2025-06-30,BA_KIOSK_001,DISCOVER,GBP,90.97,1.46,0.36,0.45,88.7,BATCH_20250630_16,COMPLETED,480,AUTH_225777,REF_1418620,16,0,0.024953281301527977,1.0,False,
TXN_20250620_003202,DART_312,2025-06-20 10:21:16.946232,2025-06-20,BA_PARTNER_002,AMEX,EUR,71.29,1.78,0.43,0.36,68.72,BATCH_20250620_08,COMPLETED,934,AUTH_930836,REF_2876945,10,4,0.036049936877542425,1.0,False,
TXN_20250630_003203,DART_312,2025-06-30 15:05:16.946243,2025-06-30,BA_ECOM_002,VISA,USD,533.18,8.0,2.13,2.67,520.38,BATCH_20250630_12,COMPLETED,1808,AUTH_106594,REF_8630079,15,0,0.024006901984320494,1.0,False,
TXN_20250707_003204,DART_312,2025-07-07 09:26:16.946254,2025-07-07,BA_KIOSK_001,VISA,GBP,17.41,0.26,0.07,0.09,16.99,BATCH_20250707_08,COMPLETED,1789,AUTH_336540,REF_6058907,9,0,0.024124066628374498,1.0,False,
TXN_20250706_003205,DART_312,2025-07-06 14:30:16.946265,2025-07-06,BA_MOBILE_001,MASTERCARD,GBP,19.27,0.27,0.07,0.1,18.83,BATCH_20250706_12,COMPLETED,1426,AUTH_516611,REF_1258314,14,6,0.02283341982355994,1.0,False,
TXN_20250711_003206,DART_312,2025-07-11 08:30:16.946275,2025-07-11,BA_ECOM_002,AMEX,GBP,68.53,1.71,0.41,0.34,66.07,BATCH_20250711_08,COMPLETED,390,AUTH_868153,REF_1285508,8,4,0.03589668758208084,0.9999999999999998,False,
TXN_20250627_003207,DART_312,2025-06-27 10:22:16.946287,2025-06-27,BA_PARTNER_001,DISCOVER,USD,147.85,2.37,0.59,0.74,144.15,BATCH_20250627_08,COMPLETED,1909,AUTH_289052,REF_7305341,10,4,0.025025363544132567,1.0000000000000002,False,
TXN_20250626_003208,DART_312,2025-06-26 18:28:16.946297,2025-06-26,BA_PARTNER_001,MASTERCARD,USD,160.85,2.25,0.56,0.8,157.24,BATCH_20250626_16,COMPLETED,1413,AUTH_755894,REF_6924408,18,3,0.022443270127447935,1.0000000000000002,False,
TXN_20250705_003209,DART_312,2025-07-05 15:27:16.946309,2025-07-05,BA_ECOM_002,DISCOVER,USD,233.04,3.73,0.93,1.17,227.21,BATCH_20250705_12,COMPLETED,261,AUTH_783195,REF_8811785,15,5,0.02501716443529008,1.0,False,
TXN_20250626_003210,DART_312,2025-06-26 08:55:16.946319,2025-06-26,BA_CALLCENTER_001,VISA,EUR,225.92,3.39,0.9,1.13,220.5,BATCH_20250626_08,COMPLETED,374,AUTH_383480,REF_6787240,8,3,0.023990793201133145,1.0,False,
TXN_20250618_003211,DART_312,2025-06-18 20:19:16.946329,2025-06-18,BA_CALLCENTER_001,AMEX,GBP,13.28,0.33,0.08,0.07,12.8,BATCH_20250618_20,COMPLETED,882,AUTH_138855,REF_3204748,20,2,0.03614457831325302,1.0000000000000002,False,
TXN_20250712_003212,DART_312,2025-07-12 15:05:16.946339,2025-07-12,BA_PARTNER_001,VISA,USD,403.7,6.06,1.61,2.02,394.01,BATCH_20250712_12,COMPLETED,1199,AUTH_709686,REF_2525364,15,5,0.0240029725043349,1.0,False,
TXN_20250710_003213,DART_312,2025-07-10 05:07:16.946349,2025-07-10,BA_KIOSK_001,AMEX,EUR,339.64,8.49,2.04,1.7,327.41,BATCH_20250710_04,COMPLETED,1342,AUTH_941307,REF_9990249,5,3,0.0360087151101166,1.0000000000000002,False,
TXN_20250617_003214,DART_312,2025-06-17 05:25:16.946360,2025-06-17,BA_KIOSK_001,DISCOVER,EUR,131.99,2.11,0.53,0.66,128.69,BATCH_20250617_04,COMPLETED,1481,AUTH_541766,REF_3129057,5,1,0.025001894082885064,1.0,False,
TXN_20250709_003215,DART_312,2025-07-09 04:17:16.946370,2025-07-09,BA_ECOM_001,VISA,EUR,881.65,13.22,3.53,4.41,860.49,BATCH_20250709_04,COMPLETED,1176,AUTH_382312,REF_6233846,4,2,0.024000453694776838,1.0,False,
TXN_20250701_003216,DART_312,2025-07-01 10:40:16.946380,2025-07-01,BA_CALLCENTER_001,MASTERCARD,USD,10.0,0.14,0.04,0.05,9.77,BATCH_20250701_08,COMPLETED,1781,AUTH_789280,REF_2485970,10,1,0.023000000000000003,1.0,False,
TXN_20250627_003217,DART_312,2025-06-27 15:05:16.946391,2025-06-27,BA_ECOM_001,DISCOVER,USD,87.84,1.41,0.35,0.44,85.64,BATCH_20250627_12,COMPLETED,1369,AUTH_987484,REF_3191599,15,4,0.025045537340619303,0.9999999999999999,False,
TXN_20250713_003218,DART_312,2025-07-13 05:22:16.946402,2025-07-13,BA_ECOM_001,VISA,USD,71.14,1.07,0.28,0.36,69.43,BATCH_20250713_04,COMPLETED,1269,AUTH_872776,REF_9876598,5,6,0.024037109924093338,1.0,False,
TXN_20250616_003219,DART_312,2025-06-16 12:16:16.946412,2025-06-16,BA_CALLCENTER_001,MASTERCARD,GBP,129.77,1.82,0.45,0.65,126.85,BATCH_20250616_12,COMPLETED,1708,AUTH_441872,REF_4866497,12,0,0.022501348539724124,0.9999999999999999,False,
TXN_20250707_003220,DART_312,2025-07-07 01:24:16.946422,2025-07-07,BA_CALLCENTER_001,DISCOVER,USD,15.48,0.25,0.06,0.08,15.09,BATCH_20250707_00,COMPLETED,1019,AUTH_140970,REF_9458563,1,0,0.025193798449612403,1.0,False,
TXN_20250710_003221,DART_312,2025-07-10 15:27:16.946433,2025-07-10,BA_CALLCENTER_001,DISCOVER,USD,135.5,2.17,0.54,0.68,132.11,BATCH_20250710_12,COMPLETED,661,AUTH_552663,REF_4145588,15,3,0.025018450184501845,1.0,False,
TXN_20250710_003222,DART_312,2025-07-10 19:47:16.946444,2025-07-10,BA_ECOM_001,MASTERCARD,GBP,584.37,8.18,2.05,2.92,571.22,BATCH_20250710_16,COMPLETED,440,AUTH_308983,REF_9248819,19,3,0.022502866334685217,0.9999999999999998,False,
TXN_20250623_003223,DART_312,2025-06-23 19:32:16.946455,2025-06-23,BA_PARTNER_002,VISA,USD,125.74,1.89,0.5,0.63,122.72,BATCH_20250623_16,COMPLETED,1948,AUTH_444827,REF_1024999,19,0,0.02401781453793542,1.0,False,
TXN_20250617_003224,DART_312,2025-06-17 11:53:16.946466,2025-06-17,BA_ECOM_002,VISA,GBP,197.11,2.96,0.79,0.99,192.37,BATCH_20250617_08,COMPLETED,142,AUTH_119056,REF_9707327,11,1,0.024047486175232103,1.0,False,
TXN_20250703_003225,DART_312,2025-07-03 10:51:16.946476,2025-07-03,BA_MOBILE_001,DISCOVER,USD,15.02,0.24,0.06,0.08,14.64,BATCH_20250703_08,COMPLETED,590,AUTH_722585,REF_2866127,10,3,0.02529960053262317,1.0000000000000002,False,
TXN_20250626_003226,DART_312,2025-06-26 18:41:16.946486,2025-06-26,BA_CALLCENTER_001,VISA,GBP,19.76,0.3,0.08,0.1,19.28,BATCH_20250626_16,COMPLETED,616,AUTH_224896,REF_7814800,18,3,0.0242914979757085,1.0,False,
TXN_20250620_003227,DART_312,2025-06-20 18:40:16.946498,2025-06-20,BA_CALLCENTER_001,VISA,USD,244.58,3.67,0.98,1.22,238.71,BATCH_20250620_16,COMPLETED,1262,AUTH_889544,REF_3554635,18,4,0.024000327091340257,0.9999999999999999,False,
TXN_20250619_003228,DART_312,2025-06-19 11:33:16.946508,2025-06-19,BA_PARTNER_001,DISCOVER,GBP,139.1,2.23,0.56,0.7,135.61,BATCH_20250619_08,COMPLETED,1035,AUTH_878215,REF_9924347,11,3,0.02508986340762042,1.0,False,
TXN_20250614_003229,DART_312,2025-06-14 23:55:16.946518,2025-06-14,BA_KIOSK_001,VISA,USD,52.1,0.78,0.21,0.26,50.85,BATCH_20250614_20,COMPLETED,118,AUTH_668094,REF_6651210,23,5,0.02399232245681382,1.0,False,
TXN_20250706_003230,DART_312,2025-07-06 00:48:16.946529,2025-07-06,BA_ECOM_001,DISCOVER,USD,97.72,1.56,0.39,0.49,95.28,BATCH_20250706_00,COMPLETED,628,AUTH_507380,REF_5109475,0,6,0.024969300040933284,1.0,False,
TXN_20250714_003231,DART_312,2025-07-14 17:40:16.946539,2025-07-14,BA_CALLCENTER_001,AMEX,EUR,10.0,0.25,0.06,0.05,9.64,BATCH_20250714_16,COMPLETED,548,AUTH_361138,REF_8290741,17,0,0.036,1.0000000000000002,False,
TXN_20250712_003232,DART_312,2025-07-12 14:55:16.946550,2025-07-12,BA_PARTNER_002,MASTERCARD,USD,15.1,0.21,0.05,0.08,14.76,BATCH_20250712_12,COMPLETED,268,AUTH_200790,REF_9781050,14,5,0.02251655629139073,1.0000000000000002,False,
TXN_20250617_003233,DART_312,2025-06-17 16:21:16.946560,2025-06-17,BA_ECOM_001,AMEX,EUR,1003.67,25.09,6.02,5.02,967.54,BATCH_20250617_16,COMPLETED,630,AUTH_445742,REF_9409554,16,1,0.03599788775195034,1.0,False,
TXN_20250710_003234,DART_312,2025-07-10 23:50:16.946570,2025-07-10,BA_MOBILE_001,MASTERCARD,GBP,11.89,0.17,0.04,0.06,11.62,BATCH_20250710_20,COMPLETED,487,AUTH_766812,REF_5358288,23,3,0.022708158116063918,0.9999999999999999,False,
TXN_20250619_003235,DART_312,2025-06-19 21:41:16.946581,2025-06-19,BA_ECOM_001,AMEX,GBP,179.38,4.48,1.08,0.9,172.92,BATCH_20250619_20,COMPLETED,763,AUTH_899685,REF_5012665,21,3,0.03601293343739548,1.0,False,
TXN_20250707_003236,DART_312,2025-07-07 05:15:16.946592,2025-07-07,BA_ECOM_001,DISCOVER,USD,406.44,6.5,1.63,2.03,396.28,BATCH_20250707_04,COMPLETED,868,AUTH_702673,REF_5200727,5,0,0.024997539612242884,0.9999999999999999,False,
TXN_20250705_003237,DART_312,2025-07-05 23:45:16.946603,2025-07-05,BA_PARTNER_001,AMEX,USD,12.11,0.3,0.07,0.06,11.68,BATCH_20250705_20,COMPLETED,984,AUTH_563068,REF_3487555,23,5,0.03550784475639967,1.0000000000000002,False,
TXN_20250623_003238,DART_312,2025-06-23 17:35:16.946613,2025-06-23,BA_ECOM_001,MASTERCARD,USD,178.52,2.5,0.62,0.89,174.51,BATCH_20250623_16,COMPLETED,1904,AUTH_775243,REF_1268971,17,0,0.022462469191127044,0.9999999999999999,False,
TXN_20250620_003239,DART_312,2025-06-20 13:56:16.946623,2025-06-20,BA_PARTNER_002,VISA,EUR,168.26,2.52,0.67,0.84,164.23,BATCH_20250620_12,COMPLETED,1138,AUTH_259601,REF_3311443,13,4,0.023951028170688223,1.0,False,
TXN_20250625_003240,DART_312,2025-06-25 11:09:16.946633,2025-06-25,BA_KIOSK_001,AMEX,GBP,55.42,1.39,0.33,0.28,53.42,BATCH_20250625_08,COMPLETED,405,AUTH_510079,REF_3361198,11,2,0.03608805485384338,1.0,False,
TXN_20250714_003241,DART_312,2025-07-14 02:19:16.946644,2025-07-14,BA_CALLCENTER_001,VISA,USD,1706.3,25.59,6.83,8.53,1665.35,BATCH_20250714_00,COMPLETED,636,AUTH_822287,REF_6448596,2,0,0.02399929672390553,0.9999999999999999,False,
TXN_20250617_003242,DART_312,2025-06-17 14:12:16.946659,2025-06-17,BA_ECOM_002,AMEX,EUR,27.98,0.7,0.17,0.14,26.97,BATCH_20250617_12,COMPLETED,494,AUTH_531579,REF_6227328,14,1,0.03609721229449607,1.0,False,
TXN_20250710_003243,DART_312,2025-07-10 11:19:16.946671,2025-07-10,BA_KIOSK_001,VISA,GBP,194.51,2.92,0.78,0.97,189.84,BATCH_20250710_08,COMPLETED,703,AUTH_191425,REF_3675468,11,3,0.024009048377975427,1.0,False,
TXN_20250626_003244,DART_312,2025-06-26 14:52:16.946681,2025-06-26,BA_CALLCENTER_001,MASTERCARD,EUR,44.37,0.62,0.16,0.22,43.37,BATCH_20250626_12,COMPLETED,1536,AUTH_448143,REF_2798230,14,3,0.0225377507324769,0.9999999999999999,False,
TXN_20250628_003245,DART_312,2025-06-28 14:58:16.946692,2025-06-28,BA_KIOSK_001,VISA,EUR,137.87,2.07,0.55,0.69,134.56,BATCH_20250628_12,COMPLETED,461,AUTH_924497,REF_6492256,14,5,0.02400812359469065,1.0,False,
TXN_20250704_003246,DART_312,2025-07-04 00:40:16.946702,2025-07-04,BA_MOBILE_001,DISCOVER,GBP,47.14,0.75,0.19,0.24,45.96,BATCH_20250704_00,COMPLETED,1909,AUTH_133247,REF_2020595,0,4,0.025031820110309713,1.0,False,
TXN_20250630_003247,DART_312,2025-06-30 23:30:16.946713,2025-06-30,BA_ECOM_002,VISA,USD,71.3,1.07,0.29,0.36,69.58,BATCH_20250630_20,COMPLETED,973,AUTH_528236,REF_1394795,23,0,0.024123422159887803,1.0,False,
TXN_20250714_003248,DART_312,2025-07-14 16:33:16.946724,2025-07-14,BA_CALLCENTER_001,MASTERCARD,EUR,71.87,1.01,0.25,0.36,70.25,BATCH_20250714_16,COMPLETED,393,AUTH_580542,REF_2454012,16,0,0.022540698483372756,1.0,False,
TXN_20250715_003249,DART_312,2025-07-15 15:55:16.946735,2025-07-15,BA_PARTNER_001,MASTERCARD,GBP,10.0,0.14,0.04,0.05,9.77,BATCH_20250715_12,COMPLETED,1951,AUTH_233328,REF_8167490,15,1,0.023000000000000003,1.0,False,
TXN_20250713_003250,DART_312,2025-07-13 07:36:16.946746,2025-07-13,BA_ECOM_002,VISA,EUR,271.31,4.07,1.09,1.36,264.79,BATCH_20250713_04,COMPLETED,1952,AUTH_377339,REF_9931377,7,6,0.0240315506247466,1.0,False,
TXN_20250623_003251,DART_312,2025-06-23 07:41:16.946756,2025-06-23,BA_KIOSK_001,DISCOVER,USD,78.08,1.25,0.31,0.39,76.13,BATCH_20250623_04,COMPLETED,1638,AUTH_440894,REF_4764611,7,0,0.02497438524590164,1.0,False,
TXN_20250614_003252,DART_312,2025-06-14 18:43:16.946765,2025-06-14,BA_PARTNER_002,AMEX,USD,117.49,2.94,0.7,0.59,113.26,BATCH_20250614_16,COMPLETED,881,AUTH_860643,REF_1771810,18,5,0.03600306409056089,1.0000000000000002,False,
TXN_20250617_003253,DART_312,2025-06-17 09:00:16.946776,2025-06-17,BA_ECOM_002,MASTERCARD,USD,427.57,5.99,1.5,2.14,417.94,BATCH_20250617_08,COMPLETED,958,AUTH_329389,REF_6030577,9,1,0.022522627873798443,1.0,False,
TXN_20250703_003254,DART_312,2025-07-03 18:35:16.946786,2025-07-03,BA_CALLCENTER_001,VISA,USD,84.87,1.27,0.34,0.42,82.84,BATCH_20250703_16,COMPLETED,584,AUTH_107176,REF_7139638,18,3,0.02391893484152233,1.0,False,
TXN_20250629_003255,DART_312,2025-06-29 18:54:16.946796,2025-06-29,BA_PARTNER_002,MASTERCARD,EUR,65.22,0.91,0.23,0.33,63.75,BATCH_20250629_16,COMPLETED,733,AUTH_615708,REF_3498140,18,6,0.02253909843606256,1.0,False,
TXN_20250707_003256,DART_312,2025-07-07 11:19:16.946808,2025-07-07,BA_CALLCENTER_001,DISCOVER,GBP,18.97,0.3,0.08,0.09,18.5,BATCH_20250707_08,COMPLETED,1105,AUTH_529740,REF_9971751,11,0,0.024775962045334738,1.0,False,
TXN_20250710_003257,DART_312,2025-07-10 13:21:16.946820,2025-07-10,BA_PARTNER_002,VISA,EUR,23.23,0.35,0.09,0.12,22.67,BATCH_20250710_12,COMPLETED,1491,AUTH_232348,REF_8698180,13,3,0.024106758501937147,1.0000000000000002,False,
TXN_20250624_003258,DART_312,2025-06-24 13:16:16.946831,2025-06-24,BA_KIOSK_001,VISA,EUR,226.8,3.4,0.91,1.13,221.36,BATCH_20250624_12,COMPLETED,902,AUTH_988462,REF_8018002,13,1,0.023985890652557317,1.0,False,
TXN_20250623_003259,DART_312,2025-06-23 05:42:16.946842,2025-06-23,BA_MOBILE_001,DISCOVER,GBP,104.49,1.67,0.42,0.52,101.88,BATCH_20250623_04,COMPLETED,1852,AUTH_236337,REF_5631550,5,0,0.024978466838931956,1.0,False,
TXN_20250712_003260,DART_312,2025-07-12 22:45:16.946853,2025-07-12,BA_KIOSK_001,DISCOVER,EUR,41.03,0.66,0.16,0.21,40.0,BATCH_20250712_20,COMPLETED,1005,AUTH_635441,REF_5522508,22,5,0.025103582744333414,0.9999999999999998,False,
TXN_20250619_003261,DART_312,2025-06-19 23:23:16.946864,2025-06-19,BA_KIOSK_001,DISCOVER,GBP,57.7,0.92,0.23,0.29,56.26,BATCH_20250619_20,COMPLETED,1456,AUTH_267398,REF_2008134,23,3,0.02495667244367418,0.9999999999999999,False,
TXN_20250625_003262,DART_312,2025-06-25 12:18:16.946879,2025-06-25,BA_ECOM_001,VISA,USD,60.06,0.9,0.24,0.3,58.62,BATCH_20250625_12,COMPLETED,322,AUTH_945442,REF_9560740,12,2,0.02397602397602398,0.9999999999999999,False,
TXN_20250706_003263,DART_312,2025-07-06 02:05:16.946892,2025-07-06,BA_KIOSK_001,AMEX,GBP,223.03,5.58,1.34,1.12,214.99,BATCH_20250706_00,COMPLETED,357,AUTH_346723,REF_6254741,2,6,0.03604896202304622,1.0000000000000002,False,
TXN_20250618_003264,DART_312,2025-06-18 09:50:16.946902,2025-06-18,BA_ECOM_002,AMEX,GBP,288.71,7.22,1.73,1.44,278.32,BATCH_20250618_08,COMPLETED,729,AUTH_861327,REF_8034286,9,2,0.03598766928752035,1.0000000000000002,False,
TXN_20250616_003265,DART_312,2025-06-16 18:53:16.946912,2025-06-16,BA_KIOSK_001,MASTERCARD,GBP,560.85,7.85,1.96,2.8,548.24,BATCH_20250616_16,COMPLETED,408,AUTH_191100,REF_6641815,18,0,0.02248373005259873,1.0,False,
TXN_20250619_003266,DART_312,2025-06-19 22:14:16.946922,2025-06-19,BA_PARTNER_002,AMEX,EUR,19.03,0.48,0.11,0.1,18.34,BATCH_20250619_20,COMPLETED,1611,AUTH_887700,REF_6977392,22,3,0.036258539148712556,1.0,False,
TXN_20250710_003267,DART_312,2025-07-10 07:25:16.946933,2025-07-10,BA_CALLCENTER_001,MASTERCARD,GBP,34.69,0.49,0.12,0.17,33.91,BATCH_20250710_04,COMPLETED,28555,AUTH_791981,REF_5637428,7,3,0.022484865955606805,1.0,True,timing_anomaly
TXN_20250620_003268,DART_312,2025-06-20 09:00:16.946944,2025-06-20,BA_PARTNER_002,VISA,GBP,72.08,1.08,0.29,0.36,70.35,BATCH_20250620_08,COMPLETED,307,AUTH_803154,REF_9272134,9,4,0.02400110987791343,1.0,False,
TXN_20250621_003269,DART_312,2025-06-21 12:07:16.946954,2025-06-21,BA_CALLCENTER_001,VISA,EUR,118.6,1.78,0.47,0.59,115.76,BATCH_20250621_12,COMPLETED,400,AUTH_586119,REF_5178829,12,5,0.023946037099494097,1.0000000000000002,False,
TXN_20250714_003270,DART_312,2025-07-14 21:14:16.946964,2025-07-14,BA_ECOM_002,AMEX,GBP,119.62,2.99,0.72,0.6,115.31,BATCH_20250714_20,COMPLETED,790,AUTH_810062,REF_5823453,21,0,0.0360307640862732,0.9999999999999999,False,
TXN_20250629_003271,DART_312,2025-06-29 01:50:16.946975,2025-06-29,BA_ECOM_002,VISA,EUR,61.99,0.93,0.25,0.31,60.5,BATCH_20250629_00,COMPLETED,1158,AUTH_390694,REF_8042663,1,6,0.024036134860461366,1.0,False,
TXN_20250628_003272,DART_312,2025-06-28 18:16:16.946985,2025-06-28,BA_KIOSK_001,AMEX,GBP,157.23,3.93,0.94,0.79,151.57,BATCH_20250628_16,COMPLETED,811,AUTH_987873,REF_2649864,18,5,0.03599821916936972,1.0,False,
TXN_20250619_003273,DART_312,2025-06-19 15:39:16.946999,2025-06-19,BA_ECOM_002,VISA,GBP,305.25,4.58,1.22,1.53,297.92,BATCH_20250619_12,COMPLETED,1769,AUTH_489095,REF_6217749,15,3,0.024013104013104015,1.0,False,
TXN_20250708_003274,DART_312,2025-07-08 20:54:16.947009,2025-07-08,BA_MOBILE_001,VISA,EUR,15.91,0.24,0.06,0.08,15.53,BATCH_20250708_20,COMPLETED,481,AUTH_359139,REF_1491699,20,1,0.023884349465744813,1.0,False,
TXN_20250711_003275,DART_312,2025-07-11 20:16:16.947019,2025-07-11,BA_ECOM_001,AMEX,EUR,575.62,14.39,3.45,2.88,554.9,BATCH_20250711_20,COMPLETED,1623,AUTH_653535,REF_8111592,20,4,0.03599596956325353,1.0,False,
TXN_20250715_003276,DART_312,2025-07-15 11:10:16.947029,2025-07-15,BA_ECOM_002,VISA,EUR,478.28,7.17,1.91,2.39,466.81,BATCH_20250715_08,COMPLETED,1595,AUTH_773039,REF_9476460,11,1,0.023981768002007194,1.0000000000000002,False,
TXN_20250703_003277,DART_312,2025-07-03 17:38:16.947044,2025-07-03,BA_ECOM_002,MASTERCARD,GBP,169.74,2.38,0.59,0.85,165.92,BATCH_20250703_16,COMPLETED,1531,AUTH_311439,REF_2762187,17,3,0.02250500765877224,0.9999999999999998,False,
TXN_20250626_003278,DART_312,2025-06-26 04:06:16.947054,2025-06-26,BA_PARTNER_002,VISA,GBP,60.07,0.9,0.24,0.3,58.63,BATCH_20250626_04,COMPLETED,283,AUTH_946817,REF_5630888,4,3,0.023972032628599968,1.0,False,
TXN_20250714_003279,DART_312,2025-07-14 18:28:16.947065,2025-07-14,BA_MOBILE_001,DISCOVER,GBP,51.59,0.83,0.21,0.26,50.29,BATCH_20250714_16,COMPLETED,592,AUTH_212132,REF_9327907,18,0,0.025198681915099826,0.9999999999999999,False,
TXN_20250622_003280,DART_312,2025-06-22 15:04:16.947075,2025-06-22,BA_PARTNER_002,DISCOVER,EUR,19.41,0.31,0.08,0.1,18.92,BATCH_20250622_12,COMPLETED,1236,AUTH_535097,REF_1764825,15,6,0.025244719216898505,1.0,False,
TXN_20250620_003281,DART_312,2025-06-20 19:35:16.947085,2025-06-20,BA_PARTNER_001,DISCOVER,GBP,56.6,0.91,0.23,0.28,55.18,BATCH_20250620_16,COMPLETED,1657,AUTH_472012,REF_1854439,19,4,0.025088339222614844,0.9999999999999999,False,
TXN_20250622_003282,DART_312,2025-06-22 02:25:16.947095,2025-06-22,BA_ECOM_001,AMEX,EUR,17.25,0.43,0.1,0.09,16.63,BATCH_20250622_00,COMPLETED,1055,AUTH_961379,REF_9789306,2,6,0.035942028985507246,1.0,False,
TXN_20250705_003283,DART_312,2025-07-05 06:43:16.947105,2025-07-05,BA_ECOM_001,VISA,GBP,356.54,5.35,1.43,1.78,347.98,BATCH_20250705_04,COMPLETED,521,AUTH_558803,REF_6716435,6,5,0.02400852639255062,1.0,False,
TXN_20250708_003284,DART_312,2025-07-08 08:08:16.947121,2025-07-08,BA_ECOM_002,VISA,GBP,31.14,0.47,0.12,0.16,30.39,BATCH_20250708_08,COMPLETED,1067,AUTH_274554,REF_9866499,8,1,0.024084778420038536,1.0,False,
TXN_20250624_003285,DART_312,2025-06-24 04:08:16.947132,2025-06-24,BA_PARTNER_001,VISA,USD,331.66,4.97,1.33,1.66,323.7,BATCH_20250624_04,COMPLETED,381,AUTH_917249,REF_8851435,4,1,0.02400048242175722,1.0,False,
TXN_20250626_003286,DART_312,2025-06-26 16:56:16.947143,2025-06-26,BA_ECOM_002,DISCOVER,GBP,106.68,1.71,0.43,0.53,104.01,BATCH_20250626_16,COMPLETED,950,AUTH_210922,REF_8159710,16,3,0.025028121484814397,1.0,False,
TXN_20250715_003287,DART_312,2025-07-15 00:57:16.947154,2025-07-15,BA_CALLCENTER_001,VISA,EUR,42.35,0.64,0.17,0.21,41.33,BATCH_20250715_00,COMPLETED,1062,AUTH_975340,REF_3594239,0,1,0.024085005903187722,1.0,False,
TXN_20250711_003288,DART_312,2025-07-11 11:58:16.947165,2025-07-11,BA_CALLCENTER_001,DISCOVER,USD,25.71,0.41,0.1,0.13,25.07,BATCH_20250711_08,COMPLETED,1085,AUTH_614232,REF_3023574,11,4,0.024893037728510307,1.0,False,
TXN_20250628_003289,DART_312,2025-06-28 12:10:16.947175,2025-06-28,BA_MOBILE_001,MASTERCARD,GBP,26.3,0.37,0.09,0.13,25.71,BATCH_20250628_12,COMPLETED,1016,AUTH_539589,REF_2779095,12,5,0.022433460076045627,1.0,False,
TXN_20250617_003290,DART_312,2025-06-17 18:30:16.947185,2025-06-17,BA_PARTNER_002,AMEX,EUR,299.54,7.49,1.8,1.5,288.75,BATCH_20250617_16,COMPLETED,130,AUTH_806463,REF_7146104,18,1,0.03602190024704547,1.0,False,
TXN_20250620_003291,DART_312,2025-06-20 07:12:16.947195,2025-06-20,BA_PARTNER_002,VISA,GBP,10.0,0.15,0.04,0.05,9.76,BATCH_20250620_04,COMPLETED,447,AUTH_782970,REF_5309952,7,4,0.024,1.0,False,
TXN_20250624_003292,DART_312,2025-06-24 09:29:16.947206,2025-06-24,BA_PARTNER_002,MASTERCARD,GBP,252.74,3.54,0.88,1.26,247.06,BATCH_20250624_08,COMPLETED,1894,AUTH_514461,REF_4124302,9,1,0.022473688375405552,0.9999999999999999,False,
TXN_20250710_003293,DART_312,2025-07-10 15:16:16.947216,2025-07-10,BA_CALLCENTER_001,VISA,USD,81.91,1.23,0.33,0.41,79.94,BATCH_20250710_12,COMPLETED,1333,AUTH_801381,REF_7416055,15,3,0.02405078744963985,1.0,False,
TXN_20250628_003294,DART_312,2025-06-28 06:47:16.947226,2025-06-28,BA_KIOSK_001,AMEX,USD,12.83,0.32,0.08,0.06,12.37,BATCH_20250628_04,COMPLETED,1464,AUTH_595095,REF_1334254,6,5,0.03585346843335931,1.0,False,
